$0;1578228633738689700;1.13;KIEKER-SINGLETON;DESKTOP-4RF3KHM;1;false;0;NANOSECONDS;0
$1;1578228635174583200;private java.util.Collection depends.entity.DecoratedEntity.typeParametersToEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174571900;1578228635174583000;DESKTOP-4RF3KHM;711;12
$1;1578228635174589000;protected void depends.entity.DecoratedEntity.appendTypeParameters(java.util.Collection);<no-session-id>;1271985419755454469;1578228635174587700;1578228635174588600;DESKTOP-4RF3KHM;714;12
$1;1578228635174594900;protected java.util.Collection depends.entity.DecoratedEntity.identiferToEntities(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635174594000;1578228635174594600;DESKTOP-4RF3KHM;715;12
$1;1578228635174597300;public void depends.entity.DecoratedEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174569900;1578228635174597000;DESKTOP-4RF3KHM;710;11
$1;1578228635174605100;private java.util.ArrayList depends.entity.ContainerEntity.vars();<no-session-id>;1271985419755454469;1578228635174604300;1578228635174604700;DESKTOP-4RF3KHM;716;11
$1;1578228635174611300;public java.util.ArrayList depends.entity.ContainerEntity.getFunctions();<no-session-id>;1271985419755454469;1578228635174610600;1578228635174610900;DESKTOP-4RF3KHM;717;11
$1;1578228635174615600;private java.util.Collection depends.entity.ContainerEntity.getMixins();<no-session-id>;1271985419755454469;1578228635174614900;1578228635174615200;DESKTOP-4RF3KHM;718;11
$1;1578228635174620900;private java.util.Collection depends.entity.ContainerEntity.identiferToContainerEntity(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635174619600;1578228635174620600;DESKTOP-4RF3KHM;719;11
$1;1578228635174625600;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635174624700;1578228635174625200;DESKTOP-4RF3KHM;720;11
$1;1578228635174631600;public void depends.entity.ContainerEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174567800;1578228635174627800;DESKTOP-4RF3KHM;709;10
$1;1578228635174644000;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174643300;1578228635174643500;DESKTOP-4RF3KHM;723;12
$1;1578228635174648600;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174648000;1578228635174648200;DESKTOP-4RF3KHM;724;12
$1;1578228635174658600;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174657900;1578228635174658100;DESKTOP-4RF3KHM;726;13
$1;1578228635174664300;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635174662800;1578228635174663800;DESKTOP-4RF3KHM;727;13
$1;1578228635174667500;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635174655800;1578228635174667100;DESKTOP-4RF3KHM;725;12
$1;1578228635174670100;private depends.entity.Entity depends.relations.Inferer.resolveNameInternal(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635174641300;1578228635174669700;DESKTOP-4RF3KHM;722;11
$1;1578228635174677600;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;1271985419755454469;1578228635174675700;1578228635174677200;DESKTOP-4RF3KHM;728;11
$1;1578228635174682200;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174681500;1578228635174681800;DESKTOP-4RF3KHM;729;11
$1;1578228635174688600;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174687900;1578228635174688100;DESKTOP-4RF3KHM;731;12
$1;1578228635174693400;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635174692200;1578228635174693000;DESKTOP-4RF3KHM;732;12
$1;1578228635174696100;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635174686100;1578228635174695800;DESKTOP-4RF3KHM;730;11
$1;1578228635174699200;public depends.entity.Entity depends.relations.Inferer.resolveName(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635174638100;1578228635174698500;DESKTOP-4RF3KHM;721;10
$1;1578228635174704300;public void depends.entity.Entity.setActualReferTo(depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635174703400;1578228635174703900;DESKTOP-4RF3KHM;733;10
$1;1578228635174709600;public depends.entity.TypeEntity depends.entity.TypeEntity.getType();<no-session-id>;1271985419755454469;1578228635174708800;1578228635174709200;DESKTOP-4RF3KHM;734;10
$1;1578228635174712200;public void depends.entity.VarEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174565800;1578228635174711800;DESKTOP-4RF3KHM;708;9
$1;1578228635174717700;public void depends.entity.VarEntity.fillCandidateTypes(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174716900;1578228635174717300;DESKTOP-4RF3KHM;735;9
$1;1578228635174731700;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174730800;1578228635174731100;DESKTOP-4RF3KHM;740;13
$1;1578228635174736300;public java.util.List depends.entity.GenericName.getArguments();<no-session-id>;1271985419755454469;1578228635174735600;1578228635174735900;DESKTOP-4RF3KHM;741;13
$1;1578228635174738900;private java.util.Collection depends.entity.DecoratedEntity.typeParametersToEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174728700;1578228635174738500;DESKTOP-4RF3KHM;739;12
$1;1578228635174743900;protected void depends.entity.DecoratedEntity.appendTypeParameters(java.util.Collection);<no-session-id>;1271985419755454469;1578228635174742600;1578228635174743500;DESKTOP-4RF3KHM;742;12
$1;1578228635174749000;protected java.util.Collection depends.entity.DecoratedEntity.identiferToEntities(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635174748100;1578228635174748500;DESKTOP-4RF3KHM;743;12
$1;1578228635174751300;public void depends.entity.DecoratedEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174726500;1578228635174750900;DESKTOP-4RF3KHM;738;11
$1;1578228635174755600;private java.util.ArrayList depends.entity.ContainerEntity.vars();<no-session-id>;1271985419755454469;1578228635174754800;1578228635174755100;DESKTOP-4RF3KHM;744;11
$1;1578228635174760200;public java.util.ArrayList depends.entity.ContainerEntity.getFunctions();<no-session-id>;1271985419755454469;1578228635174759500;1578228635174759800;DESKTOP-4RF3KHM;745;11
$1;1578228635174764600;private java.util.Collection depends.entity.ContainerEntity.getMixins();<no-session-id>;1271985419755454469;1578228635174763900;1578228635174764100;DESKTOP-4RF3KHM;746;11
$1;1578228635174769600;private java.util.Collection depends.entity.ContainerEntity.identiferToContainerEntity(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635174768900;1578228635174769300;DESKTOP-4RF3KHM;747;11
$1;1578228635174774500;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635174773400;1578228635174774100;DESKTOP-4RF3KHM;748;11
$1;1578228635174777200;public void depends.entity.ContainerEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174724400;1578228635174776800;DESKTOP-4RF3KHM;737;10
$1;1578228635174788200;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174787500;1578228635174787700;DESKTOP-4RF3KHM;751;12
$1;1578228635174792400;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174791900;1578228635174792000;DESKTOP-4RF3KHM;752;12
$1;1578228635174799000;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174798400;1578228635174798600;DESKTOP-4RF3KHM;754;13
$1;1578228635174804100;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635174802900;1578228635174803600;DESKTOP-4RF3KHM;755;13
$1;1578228635174807300;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635174796500;1578228635174806900;DESKTOP-4RF3KHM;753;12
$1;1578228635174809700;private depends.entity.Entity depends.relations.Inferer.resolveNameInternal(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635174785100;1578228635174809300;DESKTOP-4RF3KHM;750;11
$1;1578228635174817000;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;1271985419755454469;1578228635174815100;1578228635174816600;DESKTOP-4RF3KHM;756;11
$1;1578228635174822100;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174821600;1578228635174821800;DESKTOP-4RF3KHM;757;11
$1;1578228635174830200;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174829600;1578228635174829800;DESKTOP-4RF3KHM;759;12
$1;1578228635174835200;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635174833900;1578228635174834700;DESKTOP-4RF3KHM;760;12
$1;1578228635174838500;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635174827800;1578228635174838000;DESKTOP-4RF3KHM;758;11
$1;1578228635174841200;public depends.entity.Entity depends.relations.Inferer.resolveName(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635174782100;1578228635174840800;DESKTOP-4RF3KHM;749;10
$1;1578228635174846200;public void depends.entity.Entity.setActualReferTo(depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635174845400;1578228635174845800;DESKTOP-4RF3KHM;761;10
$1;1578228635174852200;public depends.entity.TypeEntity depends.entity.TypeEntity.getType();<no-session-id>;1271985419755454469;1578228635174850000;1578228635174850300;DESKTOP-4RF3KHM;762;10
$1;1578228635174854900;public void depends.entity.VarEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174722000;1578228635174854300;DESKTOP-4RF3KHM;736;9
$1;1578228635174860400;public void depends.entity.VarEntity.fillCandidateTypes(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174859400;1578228635174859800;DESKTOP-4RF3KHM;763;9
$1;1578228635174873400;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174872700;1578228635174872900;DESKTOP-4RF3KHM;768;13
$1;1578228635174877900;public java.util.List depends.entity.GenericName.getArguments();<no-session-id>;1271985419755454469;1578228635174877200;1578228635174877400;DESKTOP-4RF3KHM;769;13
$1;1578228635174881000;private java.util.Collection depends.entity.DecoratedEntity.typeParametersToEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174870600;1578228635174880500;DESKTOP-4RF3KHM;767;12
$1;1578228635174886600;protected void depends.entity.DecoratedEntity.appendTypeParameters(java.util.Collection);<no-session-id>;1271985419755454469;1578228635174885200;1578228635174886200;DESKTOP-4RF3KHM;770;12
$1;1578228635174892300;protected java.util.Collection depends.entity.DecoratedEntity.identiferToEntities(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635174891200;1578228635174891900;DESKTOP-4RF3KHM;771;12
$1;1578228635174894600;public void depends.entity.DecoratedEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174868600;1578228635174894300;DESKTOP-4RF3KHM;766;11
$1;1578228635174898700;private java.util.ArrayList depends.entity.ContainerEntity.vars();<no-session-id>;1271985419755454469;1578228635174898000;1578228635174898400;DESKTOP-4RF3KHM;772;11
$1;1578228635174903400;public java.util.ArrayList depends.entity.ContainerEntity.getFunctions();<no-session-id>;1271985419755454469;1578228635174902600;1578228635174903000;DESKTOP-4RF3KHM;773;11
$1;1578228635174907600;private java.util.Collection depends.entity.ContainerEntity.getMixins();<no-session-id>;1271985419755454469;1578228635174907000;1578228635174907300;DESKTOP-4RF3KHM;774;11
$1;1578228635174913900;private java.util.Collection depends.entity.ContainerEntity.identiferToContainerEntity(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635174913000;1578228635174913600;DESKTOP-4RF3KHM;775;11
$1;1578228635174919200;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635174918100;1578228635174918800;DESKTOP-4RF3KHM;776;11
$1;1578228635174921500;public void depends.entity.ContainerEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174866700;1578228635174921200;DESKTOP-4RF3KHM;765;10
$1;1578228635174933900;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174931700;1578228635174931900;DESKTOP-4RF3KHM;779;12
$1;1578228635174941800;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174941100;1578228635174941300;DESKTOP-4RF3KHM;780;12
$1;1578228635174949300;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174948700;1578228635174948900;DESKTOP-4RF3KHM;782;13
$1;1578228635174954700;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635174953000;1578228635174954100;DESKTOP-4RF3KHM;783;13
$1;1578228635174957900;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635174945600;1578228635174957500;DESKTOP-4RF3KHM;781;12
$1;1578228635174960300;private depends.entity.Entity depends.relations.Inferer.resolveNameInternal(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635174929000;1578228635174960000;DESKTOP-4RF3KHM;778;11
$1;1578228635174967900;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;1271985419755454469;1578228635174966100;1578228635174967500;DESKTOP-4RF3KHM;784;11
$1;1578228635174972700;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635174972000;1578228635174972300;DESKTOP-4RF3KHM;785;11
$1;1578228635174979500;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635174978600;1578228635174978900;DESKTOP-4RF3KHM;787;12
$1;1578228635174984100;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635174983000;1578228635174983800;DESKTOP-4RF3KHM;788;12
$1;1578228635174986900;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635174976700;1578228635174986600;DESKTOP-4RF3KHM;786;11
$1;1578228635174989300;public depends.entity.Entity depends.relations.Inferer.resolveName(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635174926400;1578228635174989000;DESKTOP-4RF3KHM;777;10
$1;1578228635174994200;public void depends.entity.Entity.setActualReferTo(depends.entity.Entity);<no-session-id>;1271985419755454469;1578228635174993400;1578228635174993800;DESKTOP-4RF3KHM;789;10
$1;1578228635174999100;public depends.entity.TypeEntity depends.entity.TypeEntity.getType();<no-session-id>;1271985419755454469;1578228635174997900;1578228635174998700;DESKTOP-4RF3KHM;790;10
$1;1578228635175001600;public void depends.entity.VarEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174864500;1578228635175001300;DESKTOP-4RF3KHM;764;9
$1;1578228635175019400;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635175018700;1578228635175018900;DESKTOP-4RF3KHM;795;13
$1;1578228635175024400;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635175023600;1578228635175023800;DESKTOP-4RF3KHM;796;13
$1;1578228635175030900;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635175030200;1578228635175030400;DESKTOP-4RF3KHM;798;14
$1;1578228635175036100;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635175034800;1578228635175035600;DESKTOP-4RF3KHM;799;14
$1;1578228635175039300;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635175028200;1578228635175038900;DESKTOP-4RF3KHM;797;13
$1;1578228635175041700;private depends.entity.Entity depends.relations.Inferer.resolveNameInternal(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635175016500;1578228635175041400;DESKTOP-4RF3KHM;794;12
$1;1578228635175052900;public boolean depends.entity.Entity.equals(java.lang.Object);<no-session-id>;1271985419755454469;1578228635175050800;1578228635175052200;DESKTOP-4RF3KHM;800;12
$1;1578228635175087200;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635175086100;1578228635175086500;DESKTOP-4RF3KHM;801;12
$1;1578228635175095100;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635175094500;1578228635175094700;DESKTOP-4RF3KHM;803;13
$1;1578228635175100100;public java.lang.String depends.entity.GenericName.uniqName();<no-session-id>;1271985419755454469;1578228635175098900;1578228635175099700;DESKTOP-4RF3KHM;804;13
$1;1578228635175103400;public boolean depends.entity.repo.BuiltInType.isBuiltInType(java.lang.String);<no-session-id>;1271985419755454469;1578228635175092500;1578228635175103100;DESKTOP-4RF3KHM;802;12
$1;1578228635175105800;public depends.entity.Entity depends.relations.Inferer.resolveName(depends.entity.Entity, depends.entity.GenericName, boolean);<no-session-id>;1271985419755454469;1578228635175013900;1578228635175105400;DESKTOP-4RF3KHM;793;11
$1;1578228635175108000;private depends.entity.Entity depends.entity.DecoratedEntity.resolveEntity(depends.relations.Inferer, depends.entity.GenericName);<no-session-id>;1271985419755454469;1578228635175011100;1578228635175107700;DESKTOP-4RF3KHM;792;10
$1;1578228635175111100;protected java.util.Collection depends.entity.DecoratedEntity.identiferToEntities(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175006600;1578228635175110700;DESKTOP-4RF3KHM;791;9
$1;1578228635175119700;public java.util.List depends.entity.GenericName.getArguments();<no-session-id>;1271985419755454469;1578228635175119000;1578228635175119300;DESKTOP-4RF3KHM;806;10
$1;1578228635175122400;private java.util.Collection depends.entity.FunctionEntity.typeParametersToEntities(depends.relations.Inferer, depends.entity.GenericName);<no-session-id>;1271985419755454469;1578228635175116900;1578228635175122100;DESKTOP-4RF3KHM;805;9
$1;1578228635175128900;protected void depends.entity.DecoratedEntity.appendTypeParameters(java.util.Collection);<no-session-id>;1271985419755454469;1578228635175126700;1578228635175128500;DESKTOP-4RF3KHM;807;9
$1;1578228635175140400;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635175139600;1578228635175139900;DESKTOP-4RF3KHM;811;12
$1;1578228635175145100;public java.util.List depends.entity.GenericName.getArguments();<no-session-id>;1271985419755454469;1578228635175144500;1578228635175144700;DESKTOP-4RF3KHM;812;12
$1;1578228635175147600;private java.util.Collection depends.entity.DecoratedEntity.typeParametersToEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175137600;1578228635175147300;DESKTOP-4RF3KHM;810;11
$1;1578228635175152400;protected void depends.entity.DecoratedEntity.appendTypeParameters(java.util.Collection);<no-session-id>;1271985419755454469;1578228635175151300;1578228635175152000;DESKTOP-4RF3KHM;813;11
$1;1578228635175157300;protected java.util.Collection depends.entity.DecoratedEntity.identiferToEntities(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175156500;1578228635175156900;DESKTOP-4RF3KHM;814;11
$1;1578228635175159700;public void depends.entity.DecoratedEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175135800;1578228635175159300;DESKTOP-4RF3KHM;809;10
$1;1578228635175163900;private java.util.ArrayList depends.entity.ContainerEntity.vars();<no-session-id>;1271985419755454469;1578228635175163100;1578228635175163600;DESKTOP-4RF3KHM;815;10
$1;1578228635175168200;public java.util.ArrayList depends.entity.ContainerEntity.getFunctions();<no-session-id>;1271985419755454469;1578228635175167600;1578228635175167800;DESKTOP-4RF3KHM;816;10
$1;1578228635175172500;private java.util.Collection depends.entity.ContainerEntity.getMixins();<no-session-id>;1271985419755454469;1578228635175171800;1578228635175172100;DESKTOP-4RF3KHM;817;10
$1;1578228635175177500;private java.util.Collection depends.entity.ContainerEntity.identiferToContainerEntity(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175176600;1578228635175177100;DESKTOP-4RF3KHM;818;10
$1;1578228635175182300;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635175181300;1578228635175181900;DESKTOP-4RF3KHM;819;10
$1;1578228635175184900;public void depends.entity.ContainerEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175133800;1578228635175184500;DESKTOP-4RF3KHM;808;9
$1;1578228635175187200;public void depends.entity.FunctionEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635174557500;1578228635175186900;DESKTOP-4RF3KHM;706;8
$1;1578228635175191800;private java.util.Collection depends.entity.ContainerEntity.getMixins();<no-session-id>;1271985419755454469;1578228635175191200;1578228635175191400;DESKTOP-4RF3KHM;820;8
$1;1578228635175196500;private java.util.Collection depends.entity.ContainerEntity.identiferToContainerEntity(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175195500;1578228635175196100;DESKTOP-4RF3KHM;821;8
$1;1578228635175200700;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635175199900;1578228635175200400;DESKTOP-4RF3KHM;822;8
$1;1578228635175203200;public void depends.entity.ContainerEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635172637800;1578228635175202900;DESKTOP-4RF3KHM;523;7
$1;1578228635175205900;public void depends.entity.TypeEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635172618600;1578228635175205600;DESKTOP-4RF3KHM;520;6
$1;1578228635175211900;public java.util.Collection depends.entity.Entity.getChildren();<no-session-id>;1271985419755454469;1578228635175210900;1578228635175211400;DESKTOP-4RF3KHM;823;6
$1;1578228635175231900;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635175231200;1578228635175231400;DESKTOP-4RF3KHM;829;11
$1;1578228635175236700;public java.util.List depends.entity.GenericName.getArguments();<no-session-id>;1271985419755454469;1578228635175236100;1578228635175236400;DESKTOP-4RF3KHM;830;11
$1;1578228635175239200;private java.util.Collection depends.entity.DecoratedEntity.typeParametersToEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175229400;1578228635175238900;DESKTOP-4RF3KHM;828;10
$1;1578228635175244200;protected void depends.entity.DecoratedEntity.appendTypeParameters(java.util.Collection);<no-session-id>;1271985419755454469;1578228635175242900;1578228635175243800;DESKTOP-4RF3KHM;831;10
$1;1578228635175248900;protected java.util.Collection depends.entity.DecoratedEntity.identiferToEntities(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175248200;1578228635175248500;DESKTOP-4RF3KHM;832;10
$1;1578228635175251200;public void depends.entity.DecoratedEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175227800;1578228635175250900;DESKTOP-4RF3KHM;827;9
$1;1578228635175255400;private java.util.ArrayList depends.entity.ContainerEntity.vars();<no-session-id>;1271985419755454469;1578228635175254700;1578228635175255000;DESKTOP-4RF3KHM;833;9
$1;1578228635175260100;public java.util.ArrayList depends.entity.ContainerEntity.getFunctions();<no-session-id>;1271985419755454469;1578228635175259400;1578228635175259700;DESKTOP-4RF3KHM;834;9
$1;1578228635175264500;private java.util.Collection depends.entity.ContainerEntity.getMixins();<no-session-id>;1271985419755454469;1578228635175263600;1578228635175264000;DESKTOP-4RF3KHM;835;9
$1;1578228635175269100;private java.util.Collection depends.entity.ContainerEntity.identiferToContainerEntity(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175268400;1578228635175268800;DESKTOP-4RF3KHM;836;9
$1;1578228635175273500;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635175272600;1578228635175273100;DESKTOP-4RF3KHM;837;9
$1;1578228635175276200;public void depends.entity.ContainerEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175225700;1578228635175275800;DESKTOP-4RF3KHM;826;8
$1;1578228635175278400;public void depends.entity.FunctionEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175223000;1578228635175278000;DESKTOP-4RF3KHM;825;7
$1;1578228635175284000;public java.util.Collection depends.entity.Entity.getChildren();<no-session-id>;1271985419755454469;1578228635175282300;1578228635175283500;DESKTOP-4RF3KHM;838;7
$1;1578228635175288500;public void depends.entity.Entity.inferEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175220000;1578228635175288100;DESKTOP-4RF3KHM;824;6
$1;1578228635175309900;public void depends.entity.VarEntity.fillCandidateTypes(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175309000;1578228635175309400;DESKTOP-4RF3KHM;841;8
$1;1578228635175323600;public depends.entity.GenericName depends.entity.Entity.getRawName();<no-session-id>;1271985419755454469;1578228635175322600;1578228635175322900;DESKTOP-4RF3KHM;846;12
$1;1578228635175328400;public java.util.List depends.entity.GenericName.getArguments();<no-session-id>;1271985419755454469;1578228635175327700;1578228635175328000;DESKTOP-4RF3KHM;847;12
$1;1578228635175331100;private java.util.Collection depends.entity.DecoratedEntity.typeParametersToEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175320700;1578228635175330700;DESKTOP-4RF3KHM;845;11
$1;1578228635175336200;protected void depends.entity.DecoratedEntity.appendTypeParameters(java.util.Collection);<no-session-id>;1271985419755454469;1578228635175334800;1578228635175335800;DESKTOP-4RF3KHM;848;11
$1;1578228635175342800;protected java.util.Collection depends.entity.DecoratedEntity.identiferToEntities(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175341200;1578228635175341500;DESKTOP-4RF3KHM;849;11
$1;1578228635175345100;public void depends.entity.DecoratedEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175318800;1578228635175344800;DESKTOP-4RF3KHM;844;10
$1;1578228635175349400;private java.util.ArrayList depends.entity.ContainerEntity.vars();<no-session-id>;1271985419755454469;1578228635175348700;1578228635175349000;DESKTOP-4RF3KHM;850;10
$1;1578228635175365900;public java.util.ArrayList depends.entity.ContainerEntity.getFunctions();<no-session-id>;1271985419755454469;1578228635175364800;1578228635175365400;DESKTOP-4RF3KHM;851;10
$1;1578228635175371000;private java.util.Collection depends.entity.ContainerEntity.getMixins();<no-session-id>;1271985419755454469;1578228635175370300;1578228635175370600;DESKTOP-4RF3KHM;852;10
$1;1578228635175376400;private java.util.Collection depends.entity.ContainerEntity.identiferToContainerEntity(depends.relations.Inferer, java.util.Collection);<no-session-id>;1271985419755454469;1578228635175375400;1578228635175375900;DESKTOP-4RF3KHM;853;10
$1;1578228635175381200;public boolean depends.relations.Inferer.isEagerExpressionResolve();<no-session-id>;1271985419755454469;1578228635175380100;1578228635175380800;DESKTOP-4RF3KHM;854;10
$1;1578228635175383700;public void depends.entity.ContainerEntity.inferLocalLevelEntities(depends.relations.Inferer);<no-session-id>;1271985419755454469;1578228635175316000;1578228635175383400;DESKTOP-4RF3KHM;843;9
$1;1578228635175396500;public java.lang.String depends.entity.GenericName.getName();<no-session-id>;1271985419755454469;1578228635175395700;1578228635175396000;DESKTOP-4RF3KHM;857;11
