83,depends,100,121,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\PreprocessorHandler.java#F,PreprocessorHandler#T,resolveInclude#M,IASTPreprocessorIncludeStatement#
84,depends,30,49,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\cdt\TemplateParameterASTVisitor.java#F,TemplateParameterASTVisitor#T,visit#M,IASTName#
85,depends,36,64,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppBuiltInType.java#F,CppBuiltInType#T,getBuiltInTypeStr#M,#
86,depends,55,62,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppHandlerContext.java#F,CppHandlerContext#T,foundMethodDeclaratorImplementation#M,String#GenericName#
87,depends,64,71,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppHandlerContext.java#F,CppHandlerContext#T,foundMethodDeclaratorProto#M,String#GenericName#
88,depends,47,72,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppImportLookupStrategy.java#F,CppImportLookupStrategy#T,lookupImportedType#M,String#FileEntity#EntityRepo#Inferer#
89,depends,75,84,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppImportLookupStrategy.java#F,CppImportLookupStrategy#T,getIncludedFiles#M,FileEntity#
90,depends,86,94,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppImportLookupStrategy.java#F,CppImportLookupStrategy#T,foundIncludedFiles#M,HashSet<Integer>#Collection<Entity>#
91,depends,98,108,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppImportLookupStrategy.java#F,CppImportLookupStrategy#T,getImportedRelationEntities#M,List<Import>#EntityRepo#
92,depends,111,124,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppImportLookupStrategy.java#F,CppImportLookupStrategy#T,getImportedTypes#M,List<Import>#EntityRepo#Set<UnsolvedBindings>#
93,depends,61,70,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppProcessor.java#F,CppProcessor#T,createFileParser#M,String#
94,depends,83,99,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\CppProcessor.java#F,CppProcessor#T,supportedRelations#M,#
95,depends,25,35,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\MacroEhcacheRepo.java#F,MacroEhcacheRepo#T,get#M,String#
96,depends,38,51,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\MacroEhcacheRepo.java#F,MacroEhcacheRepo#T,putMacros#M,String#Map<String, String>#IASTPreprocessorMacroDefinition[]#
97,depends,24,41,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\MacroFileRepo.java#F,MacroFileRepo#T,get#M,String#
98,depends,44,65,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\MacroFileRepo.java#F,MacroFileRepo#T,putMacros#M,String#Map<String, String>#IASTPreprocessorMacroDefinition[]#
99,depends,29,39,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\MacroMemoryRepo.java#F,MacroMemoryRepo#T,put#M,String#IASTPreprocessorMacroDefinition[]#
100,depends,25,45,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\MacroRepo.java#F,MacroRepo#T,buildDefaultMap#M,List<String>#
101,depends,35,78,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\cpp\Scanner.java#F,Scanner#T,buildScanner#M,String#Map<String, String>#List<String>#boolean#
102,depends,89,96,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundNewTypeAlias#M,String#String#
103,depends,107,115,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundMethodDeclarator#M,String#String#List<String>#
104,depends,117,125,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundMethodDeclarator#M,String#GenericName#List<String>#
105,depends,127,134,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundMethodDeclarator#M,String#
106,depends,137,145,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundMethodDeclarator#M,ContainerEntity#String#
107,depends,160,170,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,typeOrFileContainer#M,#
108,depends,195,206,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,latestValidContainer#M,#
109,depends,256,269,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundVarDefinition#M,ContainerEntity#String#
110,depends,271,284,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundGlobalVarDefinition#M,ContainerEntity#String#
111,depends,286,292,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,foundVarDefinition#M,String#GenericName#List<GenericName>#
112,depends,294,299,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,addMethodParameter#M,String#
113,depends,319,325,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\HandlerContext.java#F,HandlerContext#T,getVarInLocalFile#M,ContainerEntity#GenericName#
114,depends,55,87,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\context\AnnotationProcessor.java#F,AnnotationProcessor#T,processAnnotationModifier#M,RuleContext#Class#String#List<?>#
115,depends,101,116,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\context\AnnotationProcessor.java#F,AnnotationProcessor#T,invokeMethod#M,Object#String#
116,depends,55,62,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\context\ClassTypeContextHelper.java#F,ClassTypeContextHelper#T,getType#M,ClassOrInterfaceTypeContext#
117,depends,74,86,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\context\ClassTypeContextHelper.java#F,ClassTypeContextHelper#T,getTypeArguments#M,ClassOrInterfaceTypeContext#
118,depends,35,43,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\context\CreatorContextHelper.java#F,CreatorContextHelper#T,getCreatorType#M,CreatorContext#
119,depends,45,117,D:\multiple-dependency-project\train-ticket\depends\src\main\java\depends\extractor\java\context\ExpressionUsage.java#F,ExpressionUsage#T,foundExpression#M,ExpressionContext#
